id	lon	lat	country	campname
12058	85.8858747	54.2805304	RSFSR	RSFSR/ Nowosibirsk/ Gurjewsk/ Salai'r
12059	86.4139246	54.4221392	RSFSR	RSFSR/ Nowosibirsk/ - / Inskoi
12060	86.4139246	54.4221392	RSFSR	RSFSR/ Nowosibirsk/ - / Inskoi
12061	86.4139246	54.4221392	RSFSR	RSFSR/ Nowosibirsk/ - / Inskoi
12062	86.4139246	54.4221392	RSFSR	RSFSR/ Nowosibirsk/ - / Inskoi
12063	86.4139246	54.4221392	RSFSR	RSFSR/ Nowosibirsk/ - / Inskoi
12064	84.8944519	55.7297643	RSFSR	RSFSR/ Nowosibirsk/ Jurga/ Jurga
12065	84.8944519	55.7297643	RSFSR	RSFSR/ Nowosibirsk/Jurga/ Jurga
12066	84.8944519	55.7297643	RSFSR	RSFSR/ Nowosibirsk/Jurga/ Jurga
12067	84.8944519	55.7297643	RSFSR	RSFSR/ Nowosibirsk/ Jurga/ Jurga
12068	86.0623044	55.3450231	RSFSR	RSFSR/ Nowosibirsk/ - / Kemerowo
12069	86.0623044	55.3450231	RSFSR	RSFSR/ Nowosibirsk/ - / Kemerowo
12070	86.0623044	55.3450231	RSFSR	RSFSR/ Nowosibirsk/ - / Kemerowo
12071	86.0623044	55.3450231	RSFSR	RSFSR/ Nowosibirsk/ - / Kemerowo
12072	86.0623044	55.3450231	RSFSR	RSFSR/ Nowosibirsk/ - / Kemerowo
12073	86.0623044	55.3450231	RSFSR	RSFSR/ Nowosibirsk/ - / Kemerowo
12074	86.0623044	55.3450231	RSFSR	RSFSR/ Nowosibirsk/ - / Kemerowo
12075	86.0623044	55.3450231	RSFSR	RSFSR/ Nowosibirsk/ - / Kemerowo
12076	86.0623044	55.3450231	RSFSR	RSFSR/ Nowosibirsk/ - / Kemerowo
12077	86.0623044	55.3450231	RSFSR	RSFSR/ Nowosibirsk/ - / Kemerowo
12078	86.0623044	55.3450231	RSFSR	RSFSR/ Nowosibirsk/ -/ Kemerowo, Stalinsk
12079	86.649758	54.0055243	RSFSR	RSFSR/ Nowosibirsk/ - / Kisseljowsk
12080	86.649758	54.0055243	RSFSR	RSFSR/ Nowosibirsk/ - / Kisseljowsk
12081	86.649758	54.0055243	RSFSR	RSFSR/ Nowosibirsk/ -/ Kisseljowsk
12082	86.649758	54.0055243	RSFSR	RSFSR/ Nowosibirsk/ - / Kisseljowsk
12083	86.649758	54.0055243	RSFSR	RSFSR/ Nowosibirsk/ - / Kisseljowsk
12084	82.9357327	55.0083526	RSFSR	RSFSR/ Nowosibirsk/ - / Kriwoschtschokowo
12085	82.9357327	55.0083526	RSFSR	RSFSR/ Nowosibirsk/ Kusedejewo/ Schuschtalep
12086	86.1734538	54.6699128	RSFSR	RSFSR/ Nowosibirsk/ - / Leninsk-Kusnezki
12087	86.1734538	54.6699128	RSFSR	RSFSR/ Nowosibirsk/ - / Leninsk-Kusnezki
12088	86.1734538	54.6699128	RSFSR	RSFSR/ Nowosibirsk/ - / Leninsk-Kusnezki
12089	87.8022023	53.7113802	RSFSR	RSFSR/ Nowosibirsk/ - / Myski
12090	87.1215705	53.7595935	RSFSR	RSFSR/ Nowosibirsk/ - / Nowokusnezk
12091	87.1215705	53.7595935	RSFSR	RSFSR/ Nowosibirsk/ - / Nowokusnezk
12092	83.0800315	54.7750638	RSFSR	RSFSR/ Nowosibirsk/ Nowosibirsk/ Berdsk
12093	83.0800315	54.7750638	RSFSR	RSFSR/ Nowosibirsk/ Nowosibirsk/ Berdsk
12094	82.9357327	55.0083526	RSFSR	RSFSR/ Nowosibirsk/ - / Nowosibirsk (Bugry, Kriwoschtschowoko)
12095	82.9357327	55.0083526	RSFSR	RSFSR/ Nowosibirsk/ - / Nowosibirsk (Kriwoschtschowoko)
12096	82.9357327	55.0083526	RSFSR	RSFSR/ Nowosibirsk/ - / Nowosibirsk, Kriwoschtschokowo
12097	87.3356566	53.6213273	RSFSR	RSFSR/ Nowosibirsk/ - / Ossinnilci
12098	87.3356566	53.6213273	RSFSR	RSFSR/ Nowosibirsk/ - / Ossinniki
12099	87.3356566	53.6213273	RSFSR	RSFSR/ Nowosibirsk/ - / Ossinniki
12100	87.3356566	53.6213273	RSFSR	RSFSR/ Nowosibirsk/ - / Ossinniki
12101	86.7591829	53.888753	RSFSR	RSFSR/ Nowosibirsk/ - / Prokopjewsk
12102	86.7591829	53.888753	RSFSR	RSFSR/ Nowosibirsk/ - / Prokopjewsk
12103	86.7591829	53.888753	RSFSR	RSFSR/ Nowosibirsk/ - / Prokopjewsk
12104	86.7591829	53.888753	RSFSR	RSFSR/ Nowosibirsk/ - / Prokopjewsk
12105	86.7591829	53.888753	RSFSR	RSFSR/ Nowosibirsk/ - / Prokopjewsk
12106	86.7591829	53.888753	RSFSR	RSFSR/ Nowosibirsk/ - / Prokopjewsk
12107	87.1215705	53.7595935	RSFSR	RSFSR/ Nowosibirsk/ - / Stalinsk
12108	87.1215705	53.7595935	RSFSR	RSFSR/ Nowosibirsk/ - / Stalinsk
12109	87.1215705	53.7595935	RSFSR	RSFSR/ Nowosibirsk/ - / Stalinsk
12110	87.1215705	53.7595935	RSFSR	RSFSR/ Nowosibirsk/ - / Stalinsk
12111	87.1215705	53.7595935	RSFSR	RSFSR/ Nowosibirsk/ - / Stalinsk (Nowokusnezk)
12112	87.1215705	53.7595935	RSFSR	RSFSR/ Nowosibirsk/ - / Stalinsk (Nowokusnezk)
12113	87.1215705	53.7595935	RSFSR	RSFSR/ Nowosibirsk/ - / Stalinsk (Nowokusnezk)
12114	87.1215705	53.7595935	RSFSR	RSFSR/ Nowosibirsk/ - / Stalinsk (Nowokusnezk)
12115	82.9357327	55.0083526	RSFSR	RSFSR/ Nowosibirsk/ - / Taiga
12116	85.4135688	55.8672657	RSFSR	RSFSR/ Nowosibirsk/Taiga/ Jaschkino
12117	87.8895009	52.7643345	RSFSR	RSFSR/ Nowosibirsk/Taschta-gol/ TaschtagoL
12118	75.9684541	55.1936526	RSFSR	RSFSR/ Nowosibirsk/ - / Tatarsk
12119	82.9357327	55.0083526	RSFSR	RSFSR/ Nowosibirsk/ Tjashinski/ Tjashin
12120	80.9256557	55.0954271	RSFSR	RSFSR/ Nowosibirsk/ - / Tschulym
12121	86.5846414	53.8731359	RSFSR	RSFSR/ Nowosibirsk/ - / Ussjaty, Prokopjewsk
12122	73.3242361	54.9884804	RSFSR	RSFSR/ -/-/Omsk
12123	73.3242361	54.9884804	RSFSR	RSFSR/-/-/Omsk
12124	73.3242361	54.9884804	RSFSR	RSFSR/-/-/Omsk
12125	73.3242361	54.9884804	RSFSR	RSFSR/-/-/Omsk
12126	73.3242361	54.9884804	RSFSR	RSFSR/-/-/Omsk
12127	73.3242361	54.9884804	RSFSR	RSFSR/-/-/Omsk
12128	73.3242361	54.9884804	RSFSR	RSFSR/-/-/Omsk
12129	73.3242361	54.9884804	RSFSR	RSFSR/- /-/Omsk
12130	73.3242361	54.9884804	RSFSR	RSFSR/-/-/Omsk
12131	73.3242361	54.9884804	RSFSR	RSFSR/ - / - / Omsk
12132	73.3242361	54.9884804	RSFSR	RSFSR/ - / - / Omsk
12133	73.3242361	54.9884804	RSFSR	RSFSR/-/-/Omsk
12134	73.3242361	54.9884804	RSFSR	RSFSR/-/-/Omsk
12135	73.3242361	54.9884804	RSFSR	RSFSR/-/-/Omsk
12136	71.2661449	54.9013089	RSFSR	RSFSR/ Omsk/ -/Issilkul
12137	73.3242361	54.9884804	RSFSR	RSFSR/ Omsk/ - / Kulomsino
12138	43.3463805	45.9083255	RSFSR	RSFSR/ Ordshonikidse/ Apasjenkowskoje/ Diwnoje
12139	43.095421	44.0213476	RSFSR	RSFSR/ Ordshonikidse/ Gorja-tschewodski/ Gorjatschewodski
12140	42.5034801	44.4597842	RSFSR	RSFSR/ Ordshonikidse/ Kursawka/ Kursawka
12141	43.1238527	44.211675	RSFSR	RSFSR/ Ordshonikidse/ - / Mineralnyje Wody
12142	43.1238527	44.211675	RSFSR	RSFSR/ Ordshonikidse/ - / Mineralnyje Wody
12143	41.9504639	44.638015	RSFSR	RSFSR/ Ordshonikidse/ - / Newinnomyssk
12144	44.5916733	43.0293616	RSFSR	RSFSR/ Ordshonikidse/ Nowoalexandrowsk/ Nowo-ALexandrowka
12145	39.2690257	57.0096489	RSFSR	RSFSR/ Ordshonikidse/ Petrowskoje/ Petrowskoje
12146	43.039636	44.0498933	RSFSR	RSFSR/ Ordshonikidse/ - / Pjatigorsk
12147	43.5185763	46.0902634	RSFSR	RSFSR/ Ordshonikidse/ - / Prijutnoje
12148	44.5916733	43.0293616	RSFSR	RSFSR/ Ordshonikidse/ - / WoroschiLowsk
12149	36.0624898	52.9668468	RSFSR	RSFSR/-/-/Orjol
12150	36.0624898	52.9668468	RSFSR	RSFSR/-/-/Orjol
12151	36.0624898	52.9668468	RSFSR	RSFSR/ -/-/Orjol
12152	36.0624898	52.9668468	RSFSR	RSFSR/-/-/OrjoL
12153	36.0624898	52.9668468	RSFSR	RSFSR/-/-/Orjol
12154	36.0624898	52.9668468	RSFSR	RSFSR/ - / - / Orjol, M-Bystraja
12155	36.0624898	52.9668468	RSFSR	RSFSR/ - / - / Orjol, Dorogoi
12156	38.9252505	54.6419455	RSFSR	RSFSR/ Orjol/ - / Altuchowo, Kokorewka
12157	34.41611	53.2635306	RSFSR	RSFSR/ Orjol/ - / Brjansk
12158	34.41611	53.2635306	RSFSR	RSFSR/ Orjol/ -/Brjansk
12159	34.41611	53.2635306	RSFSR	RSFSR/ Orjol/ - / Brjansk
12160	34.41611	53.2635306	RSFSR	RSFSR/ Orjol/ - / Brjansk
12161	34.41611	53.2635306	RSFSR	RSFSR/Orjol/-/Brjansk
12162	34.4054919	53.2616738	RSFSR	RSFSR/ Orjol/ -/Brjansk-1
12163	34.407857	53.212979	RSFSR	RSFSR/ Orjol/ - / Brjansk-2
12164	34.407857	53.212979	RSFSR	RSFSR/ Orjol/ - / Brjansk-2
12165	34.407857	53.212979	RSFSR	RSFSR/Orjol/-/Brjansk-2
12166	34.41611	53.2635306	RSFSR	RSFSR/ Orjol/ - / Brjansk-2 (Stadtteil Beshiza)
12167	34.6597457	53.2094302	RSFSR	RSFSR/ Orjol/ Brjansk/ Belyje Berega
12168	34.344718	53.5925014	RSFSR	RSFSR/ Orjol/ - / Djatkowo
12169	34.344718	53.5925014	RSFSR	RSFSR/ OrjoL/ Djatkowo/ Bytosch
12170	34.1925405	53.6789064	RSFSR	RSFSR/ OrjoL/ Djatkowo/ Iwot
12171	34.344718	53.5925014	RSFSR	RSFSR/ OrjoL/ Djatkowo/ Star
12172	34.344718	53.5925014	RSFSR	RSFSR/ OrjoL/ Djatkowo/ Zementny
12173	36.0076961	52.9744953	RSFSR	RSFSR/ OrjoL/ -/Fokino
12174	36.0076961	52.9744953	RSFSR	RSFSR/ Orjol/-/Fokino
12175	36.0624898	52.9668468	RSFSR	RSFSR/Orjol/-/Jelez
12176	36.0624898	52.9668468	RSFSR	RSFSR/ OrjoL/ -/JeLez
12177	36.0624898	52.9668468	RSFSR	RSFSR/ OrjoL/ - / JeLez
12178	36.0624898	52.9668468	RSFSR	RSFSR/OrjoL/-/JeLez
12179	36.0624898	52.9668468	RSFSR	RSFSR/OrjoL/-/JeLez
12180	36.0624898	52.9668468	RSFSR	RSFSR/Orjol/- /Oelez
12181	36.0624898	52.9668468	RSFSR	RSFSR/ OrjoL/- / Karatschew
12182	32.2566693	52.7566164	RSFSR	RSFSR/ OrjoL/ - / KLinzy
12183	36.0624898	52.9668468	RSFSR	RSFSR/ OrjoL/ Komaritschi/ Komaritschi
12184	34.4574753	53.8638922	RSFSR	RSFSR/ OrjoL/ - / Ljudinowo
12185	36.5801449	53.2889377	RSFSR	RSFSR/ Oijol/ - / Mzensk
12186	36.5801449	53.2889377	RSFSR	RSFSR/ Orjol/ - / Mzensk
12187	36.5801449	53.2889377	RSFSR	RSFSR/ Orjol/ - / Mzensk, Fokino
12188	36.5801449	53.2889377	RSFSR	RSFSR/ Orjol/-/ Mzensk, Bolotowo, Lopatkowo
12189	34.5064224	52.8293393	RSFSR	RSFSR/Orjol/-/wlja
12190	31.9333866	52.5346129	RSFSR	RSFSR/ Orjol/ - / Nowosybkow
12191	31.9333866	52.5346129	RSFSR	RSFSR/ Orjol/ - / Nowosybkow
12192	31.9333866	52.5346129	RSFSR	RSFSR/ Orjol/ - / Nowosybkow
12193	33.2584757	52.5558651	RSFSR	RSFSR/ Orjol/ -/Pogar
12194	36.0624898	52.9668468	RSFSR	RSFSR/Orjol/-/Polushje
12195	35.785078	52.4470327	RSFSR	RSFSR/Orjol/-/Tros
12196	36.0624898	52.9668468	RSFSR	RSFSR/ Orjol/ -/Unetscha
12197	36.0624898	52.9668468	RSFSR	RSFSR/ Orjol/ - / Unetscha
12198	35.7280102	52.9644514	RSFSR	RSFSR/ Orjol/ Urizki/ -
12199	44.8905387	53.1952765	RSFSR	RSFSR/ -/-/Pensa
12200	44.8905387	53.1952765	RSFSR	RSFSR/ -/-/Pensa
12201	44.8905387	53.1952765	RSFSR	RSFSR/-/-/Pensa
12202	44.8905387	53.1952765	RSFSR	RSFSR/-/-/Pensa
12203	44.8905387	53.1952765	RSFSR	RSFSR/ Pensa/ - / Assejewskaja
12204	43.1804288	53.9274585	RSFSR	RSFSR/Pensa/-/ Bednodemjanowsk, Nikolajewka, Solnjetschja
12205	45.479764	53.8171056	RSFSR	RSFSR/ Pensa/ Bolschoi Wjass/ Bolschoi Wjass 
12206	45.479764	53.8171056	RSFSR	RSFSR/ Pensa/ Bolschoi Wjass/ Bolschoi Wjass, Kjutschiki, Solnoje, Roshdestwennoje 
12207	44.8905387	53.1952765	RSFSR	RSFSR/ Pensa/ Kondolj Kondol, Tschaadajewka, Raswilka, Perewoloki 
12208	46.5845515	53.1183655	RSFSR	RSFSR/ Pensa/ - / Kusnezk 
12209	46.5845515	53.1183655	RSFSR	RSFSR/ Pensa/ - / Kusnezk, Jewlaschewo 
12210	44.6149733	53.4308826	RSFSR	RSFSR/ Pensa/ Mokschan/ Mokschan, Pensa, Alexejewka, Tschaadajewka, Alexandrowka 
12211	44.8905387	53.1952765	RSFSR	RSFSR/ Pensa/ - / Nikolajewski chutor 
12212	43.6704377	53.5313317	RSFSR	RSFSR/ Pensa/ - / Nishni Lomow 
12213	43.6704377	53.5313317	RSFSR	RSFSR/ Pensa/ - / Nishni Lomow, Achuny, Seliksa, Otwashnoje 
12214	44.8905387	53.1952765	RSFSR	RSFSR/ Pensa/ - / Seliksa, Gorodischtsche, Bachilowo, Machalino 
12215	44.8905387	53.1952765	RSFSR	RSFSR/ Pensa/ - / Simanschtschino 
12216	44.8905387	53.1952765	RSFSR	RSFSR/ Pensa/ - / Simanschtschino 
12217	44.8905387	53.1952765	RSFSR	RSFSR/ Pensa/ - / Tschaadajewka, Machalino, Perewoloki 
12218	44.8905387	53.1952765	RSFSR	RSFSR/ Pensa/ - / Wertuhowka 
12219	37.5690231	55.784754	RSFSR	RSFSR/ Perm/ - /Jar, Fosforitja 
12220			RSFSR	RSFSR/ Primorje/ - / Bauobjekt 500 
12221	28.3344735	57.8166994	RSFSR	RSFSR/ Pskow/-/-
12222	28.3344735	57.8166994	RSFSR	RSFSR/ - / - / Pskow
12223	28.3344735	57.8166994	RSFSR	RSFSR/-/-/Pskow
12224	28.3344735	57.8166994	RSFSR	RSFSR/-/-/Pskow
12225	27.8188826	58.7450819	RSFSR	RSFSR/ Pskow/ Gdow/ Rudnitschja, Slanzy
12226	28.1337038	59.1111708	RSFSR	RSFSR/ Pskow/ Gdow/Slanzy
12227	28.1337038	59.1111708	RSFSR	RSFSR/ Pskow/ Gdow/ Slanzy
12228	28.1337038	59.1111708	RSFSR	RSFSR/ Pskow/ Gdow/ Slanzy
12229	28.1337038	59.1111708	RSFSR	RSFSR/ Pskow/ Gdow/ Slanzy
12230	28.1337038	59.1111708	RSFSR	RSFSR/ Pskow/ Gdow/ Slanzy
12231	28.8799402	58.1100376	RSFSR	RSFSR/ Pskow/ - / Nowosselje
12232	29.3677109	58.4249631	RSFSR	RSFSR/ Pskow/ - / Pljussa
12233	28.1337038	59.1111708	RSFSR	RSFSR/Pskow/-/Slanzy
12234	28.1337038	59.1111708	RSFSR	RSFSR/ Pskow/ - / Slanzy
12235	28.5868012	57.9350106	RSFSR	RSFSR/ Pskow/ - / Toroschino
12236	28.3062452	57.5863997	RSFSR	RSFSR/Pskow/-/ Tschorskaja, Kripun
12237	39.7125857	54.6095418	RSFSR	RSFSR/Rjasan/-/-
12238	39.7125857	54.6095418	RSFSR	RSFSR/ Rjasan/ - / Birlcino
12239	39.9923468	54.1759422	RSFSR	RSFSR/ Rjasan/ - / Chruschtschowo
12240	50.2212463	53.2415041	RSFSR	RSFSR/ Rjasan/ Dankow/ Sowchos Kuibyschew
12241	39.6280843	54.6575251	RSFSR	RSFSR/ Rjasan/ - / Djagilewo
12242	39.6280843	54.6575251	RSFSR	RSFSR/ Rjasan/ - / Djagilewo
12243	39.6280843	54.6575251	RSFSR	RSFSR/ Rjasan/ -/ Djagilewo, Rybnoje
12244	39.5211726	53.5341053	RSFSR	RSFSR/ Rjasan/ - / Grotowski (Rasjesd)
12245	39.7125857	54.6095418	RSFSR	RSFSR/ Rjasan/ - / Iswest
12246	39.7125857	54.6095418	RSFSR	RSFSR/ Rjasan/ - / Iswest, Turns kaja
12247	42.0904112	54.1199991	RSFSR	RSFSR/ Rjasan/ Kawerino/ Jambirino
12248	36.1562241	51.7091957	RSFSR	RSFSR/ Rjasan/ - / Kurscha
12249	39.1314022	53.0176691	RSFSR	RSFSR/ Rjasan/ - / Lebedjan
12250	39.1314022	53.0176691	RSFSR	RSFSR/ Rjasan/ Lebedjan/ Sowchos 15 Jahre Oktober
12251	39.0191522	53.0376087	RSFSR	RSFSR/ Rjasan/ Lebedjan/ Sowchos Agronom
12252	39.448058	53.2098449	RSFSR	RSFSR/ Rjasan/ - / Lew Tolstoi
12253	39.448058	53.2098449	RSFSR	RSFSR/ Rjasan/ Lew Tolstoi/ Sowchos Gorki
12254	39.7125857	54.6095418	RSFSR	RSFSR/ Rjasan/ - / sarowka
12255	39.7125857	54.6095418	RSFSR	RSFSR/ Rjasan/ - / sarowka, Sweshenkaja
12256	40.1259188	54.1612773	RSFSR	RSFSR/ Rjasan/ - / Pronja
12257	40.1259188	54.1612773	RSFSR	RSFSR/ Rjasan/ - / Pronja
12258	39.7125857	54.6095418	RSFSR	RSFSR/ Rjasan/ Rjasan/ Kanischtschewskije Wysselki
12259	39.7125857	54.6095418	RSFSR	RSFSR/ Rjasan/ Rjasan/ Kanischtschewskije Wysselki
12260	39.7125857	54.6095418	RSFSR	RSFSR/ Rjasan/ Rjasan/ Kanischtschewskije Wysselki
12261	39.7125857	54.6095418	RSFSR	RSFSR/ Rjasan/ Rjasan/ Kanischtschewskije Wysselki
12262	39.7125857	54.6095418	RSFSR	RSFSR/ Rjasan/ Rjasan/ Kriuscha, Kanischtschewskije WysseLki
12263	39.7125857	54.6095418	RSFSR	RSFSR/ Rjasan/ Rjasan/ Kanischtschewskije WysseLki
12264	39.7125857	54.6095418	RSFSR	RSFSR/ Rjasan/ Rjasan/ Kanischtschewskije WysseLki
12265	39.7125857	54.6095418	RSFSR	RSFSR/ Rjasan/ Rjasan/ KanischtschewsIcije WysseLki
12266	40.0487656	54.6053915	RSFSR	RSFSR/ Rjasan/ Rjasan/ Murmino
12267	40.0487656	54.6053915	RSFSR	RSFSR/ Rjasan/ Rjasan/ Murmino
12268	40.0421162	54.5184901	RSFSR	RSFSR/ Rjasan/ Rjasan/ Wyschgorod
12269	40.0421162	54.5184901	RSFSR	RSFSR/ Rjasan/ Rjasan/ Wyschgorod
12270	39.392502	54.7568091	RSFSR	RSFSR/ Rjasan/ Rjasan/ Wyssokoje
12271	39.392502	54.7568091	RSFSR	RSFSR/ Rjasan/ Rjasan/ Wyssokoje, Turn a
12272	46.3156098	60.7512709	RSFSR	RSFSR/Rjasan/-/ Roshdestwenskoje
12273	39.8621055	54.3527039	RSFSR	RSFSR/Rjasan/-/ Roshdestwo (Lesnoje)
12274	39.5104672	54.725091	RSFSR	RSFSR/ Rjasan/ Rybnoje/ Rybnoje
12275	39.7125857	54.6095418	RSFSR	RSFSR/ Rjasan/ - / Schazk
12276	40.0487656	54.6053915	RSFSR	RSFSR/ Rjasan/ SoLotschinski/ Murmino
12277	40.17768	55.1328637	RSFSR	RSFSR/Rjasan/-/ Spass-KLepiki
12278	40.17768	55.1328637	RSFSR	RSFSR/ Rjasan/ Spass-KLepiki/ Kriuscha
12279	39.7125857	54.6095418	RSFSR	RSFSR/ Rjasan/ - / StaroshiLowo
12280	39.7125857	54.6095418	RSFSR	RSFSR/ Rjasan/ - / Sweshenkaja
12281	39.7125857	54.6095418	RSFSR	RSFSR/ Rjasan/ - / Sweshenkaja, StaroshiLowo
12282	39.7125857	54.6095418	RSFSR	RSFSR/ Rjasan/ - / Zementja
12283	39.701505	47.2357137	RSFSR	RSFSR/ - / - / Rostow am Don
12284	39.701505	47.2357137	RSFSR	RSFSR/ - / - / Rostow am Don
12285	39.701505	47.2357137	RSFSR	RSFSR/ - / - / Rostow am Don
12286	40.3059672	47.7722355	RSFSR	RSFSR/ Rostow am Don/ - / Artjom
12287	39.7378477	47.139761	RSFSR	RSFSR/ Rostow am Don/ - / Bataisk
12288	39.7378477	47.139761	RSFSR	RSFSR/ Rostow am Don/ - / Bataisk
12289	39.7378477	47.139761	RSFSR	RSFSR/ Rostow am Don/ - / Bataisk, Taganrog
12290	39.7378477	47.139761	RSFSR	RSFSR/ Rostow am Don/ - / Bataisk, Sals k
12291	39.7378477	47.139761	RSFSR	RSFSR/ Rostow am Don/ - / Bataisk, Salsk, Rostow am Don
12292	40.7795085	48.1773148	RSFSR	RSFSR/ Rostow am Don/ - / Belaja Kalitwa
12293	40.9502273	46.8031254	RSFSR	RSFSR/ Rostow am Don/ Belaja Kalitwa/ Bogdanowka
12294	39.701505	47.2357137	RSFSR	RSFSR/ Rostow am Don/ - / Bergwerkssiedlung Sapadno-Kapitalja
12295	39.701505	47.2357137	RSFSR	RSFSR/ Rostow am Don/ - / Bergwerkssiedlung Sapadno-Kapitalja, Nowoschachtinsk
12296	39.701505	47.2357137	RSFSR	RSFSR/ Rostow am Don/ - / Bergwerkssiedlung „0GPU", Nowoschachtinsk
12297	39.9377047	48.0513115	RSFSR	RSFSR/ Rostow am Don/ - / Gukowo
12298	39.701505	47.2357137	RSFSR	RSFSR/ Rostow am Don/ - / Gundorowski
12299	40.0676766	47.8880832	RSFSR	RSFSR/ Rostow am Don/ - / Krasny Sulin
12300	39.4879175	47.2611562	RSFSR	RSFSR/ Rostow am Don/ Kuibyschew/ Nowikowka
12301	39.4879175	47.2611562	RSFSR	RSFSR/ Rostow am Don/ Kuibyschew/ Nowikowka
12302	39.4879175	47.2611562	RSFSR	RSFSR/ Rostow am Don/ Kuibyschew/ RawnopoL
12303	38.8697014	47.5689833	RSFSR	RSFSR/ Rostow am Don/ Matwe-jew Kurgan/ Matwejew Kurgan
12304	38.8697014	47.5689833	RSFSR	RSFSR/ Rostow am Don/ Matwejew Kurgan/ deshda
12305	39.701505	47.2357137	RSFSR	RSFSR/ Rostow am Don/ - / Mi ch aj Lo- Leo n tj ewskaj a
12306	39.701505	47.2357137	RSFSR	RSFSR/ Rostow am Don/ - / Mich aj Lo - Leo n tj e ws kaj a
12307	39.701505	47.2357137	RSFSR	RSFSR/ Rostow am Don/ - / Mi c h aj Lo - Le o n tj e ws kaj a
12308	39.701505	47.2357137	RSFSR	RSFSR/ Rostow am Don/ - / MichajLo-Leontjewskaja, Nowoschachtinsk
12309	39.7179343	47.2157645	RSFSR	RSFSR/ Rostow am Don/ - / chitschewan-Donskaja
12310	40.0726784	47.4177687	RSFSR	RSFSR/ Rostow am Don/ - / Nowotscherkassk
12311	40.0726784	47.4177687	RSFSR	RSFSR/ Rostow am Don/ - / Nowotscherkassk
12312	40.0726784	47.4177687	RSFSR	RSFSR/ Rostow am Don/ - / Nowotscherkassk
12313	40.0726784	47.4177687	RSFSR	RSFSR/ Rostow am Don/ - / Nowotscherkassk
12314	40.0726784	47.4177687	RSFSR	RSFSR/ Rostow am Don/ - / Nowotscherkassk
12315	40.0726784	47.4177687	RSFSR	RSFSR/ Rostow am Don/ - / Nowotscherkassk
12316	39.9357686	47.7568793	RSFSR	RSFSR/ Rostow am Don/ - / Nowoschachtinsk 
12317	39.9357686	47.7568793	RSFSR	RSFSR/ Rostow am Don/ - / Nowoschachtinsk 
12318	39.9357686	47.7568793	RSFSR	RSFSR/ Rostow am Don/ - / Nowoschachtinsk 
12319	39.9357686	47.7568793	RSFSR	RSFSR/ Rostow am Don/ - / Nowoschachtinsk 
12320	56.2667916	58.0296813	RSFSR	RSFSR/ Rostow am Don/ Nowoschachtinsk-Stadt/ Molotow-Siedlung 
12321	40.2041099	47.6723091	RSFSR	RSFSR/ Rostow am Don/ Oktjabrski/ Kamenolomni 
12322	40.2041099	47.6723091	RSFSR	RSFSR/ Rostow am Don/ Oktjabrski/ Kamenolomni 
12323	43.6468417	46.5725819	RSFSR	RSFSR/ Rostow am Don/ Remontnoje/ Remontnoje 
12324	41.537242	46.4806506	RSFSR	RSFSR/ Rostow am Don/ - / Salsk
12325	41.537242	46.4806506	RSFSR	RSFSR/ Rostow am Don/ - / Salsk 
12326	41.537242	46.4806506	RSFSR	RSFSR/ Rostow am Don/ - / Salsk, Nowikowka 
12327	39.701505	47.2357137	RSFSR	RSFSR/ Rostow am Don/ - / Schachtja 
12328	39.701505	47.2357137	RSFSR	RSFSR/ Rostow am Don/ - / Schachty 
12329	39.701505	47.2357137	RSFSR	RSFSR/ Rostow am Don/ - / Schachty 
12330	39.701505	47.2357137	RSFSR	RSFSR/ Rostow am Don/ - / Schachty 
12331	39.701505	47.2357137	RSFSR	RSFSR/ Rostow am Don/ - / Schachty 
12332	39.701505	47.2357137	RSFSR	RSFSR/ Rostow am Don/ - / Schachty
12333	39.701505	47.2357137	RSFSR	RSFSR/ Rostow am Don/ - / Schachty 
12334	39.701505	47.2357137	RSFSR	RSFSR/ Rostow am Don/ - / Schachty
12335	39.701505	47.2357137	RSFSR	RSFSR/ Rostow am Don/ - / Schachty
12336	39.701505	47.2357137	RSFSR	RSFSR/ Rostow am Don/ - / Schachty, Nowo-Asowka
12337	39.701505	47.2357137	RSFSR	RSFSR/ Rostow am Don/ Simowniki/ Simowniki
12338	39.477227	47.2865939	RSFSR	RSFSR/ Rostow am Don/ - / Sinjawskaja
12339	39.477227	47.2865939	RSFSR	RSFSR/ Rostow am Don/ -/ Sinjawskaja
12340	39.9377047	48.0513115	RSFSR	RSFSR/ Rostow am Don/ Swerjewo/ Gukowo
12341	39.9377047	48.0513115	RSFSR	RSFSR/ Rostow am Don/ Swerjewo/ Gukowo
12342	38.8676013	47.2416334	RSFSR	RSFSR/ Rostow am Don/ - / Taganrog
12343	38.8676013	47.2416334	RSFSR	RSFSR/ Rostow am Don/ - / Taganrog
12344	38.8676013	47.2416334	RSFSR	RSFSR/ Rostow am Don/ - / Taganrog
12345	38.8676013	47.2416334	RSFSR	RSFSR/ Rostow am Don/ - / Taganrog
12346	38.8676013	47.2416334	RSFSR	RSFSR/ Rostow am Don/ - / Taganrog
12347	38.8676013	47.2416334	RSFSR	RSFSR/ Rostow am Don/ - / Taganrog
12348	38.8676013	47.2416334	RSFSR	RSFSR/ Rostow am Don/ - / Taganrog, Rostowka
12349	38.8676013	47.2416334	RSFSR	RSFSR/ Rostow am Don/ - / Taganrog, Marzewo
12350	39.701505	47.2357137	RSFSR	RSFSR/ Rostow am Don/ - / Tazinski
